text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId,singular_aspect
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",room,neutral,0.5334998,0.020103553,0.44639668,127090466,room
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",price,positive,0.010020735,0.15565275,0.8343265,127090466,price
"The receptionist is very cute and enthusiastic to support guests to checkin early, the motorbike rental service is quite OKE, most of the cars are very new and run smoothly, not satisfied can also easily change the car. Basic hotel room, clean, you send the key to the counter will be automatically cleaned the room. At such a price, I assess the hotel very well, the only minus point is that there",hotel,positive,0.016440729,0.0040118434,0.97954744,127090466,hotel
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",laundry service,positive,0.28317836,0.009149963,0.70767164,126848362,laundry service
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",receptionist,positive,0.0007015143,0.001034901,0.99826366,126848362,receptionist
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",check,positive,0.09734625,0.0035595996,0.89909416,126848362,check
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",hotel,positive,0.0018157404,0.0010472458,0.99713707,126848362,hotel
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",Rooms,negative,0.2759605,0.6633261,0.06071343,126848362,Room
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",floor,neutral,0.65459895,0.16664109,0.17875998,126848362,floor
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",shirt,neutral,0.9475765,0.013813538,0.038609903,126848362,shirt
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",clothes,neutral,0.96919495,0.01137237,0.019432623,126848362,clothe
"The receptionist for early check in, friendly. The hotel is convenient. Rooms on the first floor should be noisy. I use the laundry service, white shirt with colored clothes and colored 3 white shirts (",shirts,neutral,0.95701665,0.015248823,0.027734514,126848362,shirt
"The plus point is clean, neat and eye catching. The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",eye catching,positive,0.00086122897,0.0009742246,0.9981646,127194600,eye catching
"The plus point is clean, neat and eye catching. The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",minus point,positive,0.0036269512,0.008655731,0.98771733,127194600,minus point
"The plus point is clean, neat and eye catching. The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",point,positive,0.0020557994,0.011895637,0.9860486,127194600,point
"The plus point is clean, neat and eye catching. The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",car,negative,0.012193646,0.97759503,0.010211327,127194600,car
"The plus point is clean, neat and eye catching. The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",room,neutral,0.60887873,0.37840822,0.012713034,127194600,room
"The plus point is clean, neat and eye catching. The minus point of the car is left over, the room does not soundproof, so the night is insomnia because the room next to it.",night,neutral,0.8762751,0.12166113,0.0020637251,127194600,night
"Ok room, receptionist, everything in my opinion is very satisfied, the next appointment to come to Da Lat will continue here.",Da Lat,positive,0.06719766,0.0040713875,0.92873096,127658895,Da Lat
"Ok room, receptionist, everything in my opinion is very satisfied, the next appointment to come to Da Lat will continue here.",room,neutral,0.9651878,0.010608508,0.024203826,127658895,room
