TV,Radio,Social Media,Influencer,Sales,OE,TE,SE
76.0,20.75626701,1.645051456,Macro,270.6672913,0.52499835,0.65259357,0.804479808159924
84.0,17.79784434,2.45772109,Mega,299.0457753,0.45234417,0.72318098,0.6254923490935838
29.0,17.56867227,2.001044064,Micro,104.6554025,0.26647727,0.30804779,0.8650517181116605
88.0,28.50814283,5.1302272,Nano,311.0813249,0.29421752,0.55691506,0.5282987319466634
57.0,18.17476033,2.498876616,Mega,199.278153,0.35131768,0.47306984,0.7426338571911496
29.0,5.765039526,6.088674508,Micro,103.7651204,0.27734677,0.40501883,0.6847750016956002
14.0,6.754820647,4.942437287,Nano,47.02611484,0.13242758,0.15424349,0.8585618751235464
56.0,21.46041579,2.388734762,Micro,202.760593,0.37012524,0.47949212,0.7719109961598535
64.0,24.05736443,8.153003774,Mega,226.6036939,0.17603811,0.40901182,0.4303985884808903
62.0,22.7802953,6.853968812,Nano,218.216213,0.18246437,0.40853772,0.44662796375326125
92.0,34.42143164,8.177003715,Micro,326.096435,0.21639484,0.49807513,0.43446224668957073
79.0,20.6830343,2.820506276,Macro,281.4104149,0.40525108,0.63209541,0.6411232759940465
33.0,10.89567751,2.858010734,Nano,121.3269117,0.22899394,0.37694385,0.6075014620877884
34.0,11.56340328,1.727947024,Nano,121.9495696,0.32761899,0.40119038,0.8166172628566019
38.0,6.110769556,1.937174888,Macro,133.4760122,0.33517781,0.53473292,0.6268134941084235
40.0,23.49000867,5.241414394,Micro,147.5658151,0.1647195,0.28757295,0.5727920515472682
74.0,27.4972281,4.245206285,Mega,260.7008823,0.29649312,0.4780316,0.6202374905759368
35.0,10.35124977,0.936024016,Nano,125.2761007,0.4765242,0.52311666,0.9109329456263159
38.0,12.76650992,0.102854565,Nano,142.3570945,0.91806046,0.93221571,0.9848154779541314
75.0,29.03335197,1.937485672,Mega,265.9656193,0.48042727,0.58960506,0.8148289466850912
74.0,15.5431867,1.502156333,Mega,263.1378881,0.53946589,0.72332607,0.7458128669411845
62.0,18.54551399,0.811841133,Nano,221.3185087,0.64165727,0.72152583,0.8893060280322881
80.0,24.29031744,7.600781837,Nano,281.1765126,0.20976539,0.4766679,0.4400661131156514
99.0,37.95497728,3.772530977,Nano,348.6417083,0.38559093,0.68463119,0.5632097041912449
88.0,33.12247008,10.45510884,Nano,313.3414466,0.17823625,0.44848997,0.3974141272323214
14.0,0.50890917,1.278568268,Nano,47.78985827,0.60368083,0.63197291,0.9552321317064049
45.0,10.77079934,4.423494837,Macro,161.5821401,0.25109157,0.47179771,0.5322017565536721
29.0,14.54674449,1.244351752,Nano,101.0405115,0.35485623,0.38686287,0.9172661878871963
55.0,18.05470687,3.922401368,Nano,193.6525137,0.25379839,0.44103162,0.5754652920350699
43.0,5.738747528,0.043311281,Mega,152.0515512,0.92132423,0.93737617,0.9828756687936712
97.0,35.88463577,2.264974023,Micro,346.3527557,0.50813335,0.74047584,0.6862254276925498
20.0,3.799751394,2.624138468,Mega,66.45367692,0.26865158,0.27455735,0.9784898492063681
50.0,22.22292707,3.600054733,Nano,174.8927672,0.25036965,0.36409986,0.6876400611634401
32.0,10.36859883,2.023882836,Mega,111.453157,0.27378737,0.35774713,0.7653097594381818
100.0,33.65814441,6.51658012,Nano,356.3362079,0.27420634,0.84005706,0.3264139462145583
69.0,20.7102426,5.120845126,Mega,250.4564617,0.25406752,0.49997908,0.5081563012596446
64.0,11.24505485,1.363032749,Micro,229.217894,0.53185847,0.72758099,0.7309955555600759
16.0,9.561229256,1.786776024,Micro,49.16942945,0.15652612,0.16871,0.9277821113152747
87.0,36.25456287,5.905905777,Macro,311.2083867,0.26728463,0.49059952,0.5448122533833707
11.0,5.584323781,0.170465605,Mega,39.21297668,0.60358191,0.69114585,0.8733061335751349
34.0,17.36318028,4.198920401,Macro,118.859904,0.16396645,0.27004984,0.6071710688663989
24.0,12.01662106,2.06448085,Nano,84.99258673,0.22172785,0.24747111,0.8959746856915946
74.0,21.16288162,2.039521432,Nano,262.6597435,0.46532001,0.61244863,0.7597698602085207
63.0,20.91947204,0.450401007,Mega,219.6017346,0.73933971,0.79222904,0.9332398494253631
99.0,26.53623007,3.80369576,Nano,351.6684932,0.3870345,0.85160714,0.4544754051733291
72.0,11.3926569,4.185864342,Mega,258.2394533,0.34127079,0.6563911,0.5199198922715436
95.0,28.5315743,5.572196695,Mega,331.594008,0.28928384,0.59975874,0.48233367970594315
55.0,14.18862454,4.034137594,Nano,196.161492,0.25182329,0.49707711,0.5066080994958709
16.0,1.656750399,0.038167672,Nano,56.4627635,0.87463115,0.94595366,0.9246025328555735
24.0,6.371852119,1.305288031,Nano,84.80889175,0.30843826,0.34171411,0.9026207902272458
28.0,8.992457813,3.349611025,Mega,103.7700567,0.20736497,0.33686985,0.615564052407777
26.0,11.36433328,1.521586172,Macro,93.32296279,0.29794474,0.32713748,0.9107630834595901
87.0,33.30849773,7.820146668,Nano,310.8965435,0.21626885,0.47558553,0.4547422836855445
27.0,8.244629705,1.142500735,Mega,91.69977322,0.34891902,0.37173245,0.938629436305601
97.0,33.35293523,5.652608391,Macro,344.2254063,0.29544106,0.62933206,0.46945178670859383
30.0,19.17715593,3.393101262,Nano,110.2396605,0.18524102,0.24210827,0.7651164497602664
38.0,7.908774227,0.143314224,Micro,139.5053064,0.86736777,0.88165101,0.9837994400981858
66.0,15.01433754,3.656985086,Macro,230.8171989,0.30141757,0.55190798,0.5461373651455448
87.0,22.69202611,2.513637746,Macro,309.6042336,0.45518925,0.68138998,0.6680304427135838
42.0,13.48211131,1.979575976,Nano,150.7074655,0.34431814,0.44427181,0.7750168528586138
63.0,15.49398588,0.383257582,Macro,222.6903721,0.77473428,0.82387436,0.9403548861503591
58.0,18.8625911,7.744558511,Macro,207.6358469,0.19761101,0.43765833,0.4515189051697017
98.0,29.72194699,5.393795763,Macro,348.4970199,0.30789258,0.7113737,0.4328141172494851
92.0,28.84839121,2.581624373,Micro,331.3565856,0.46779255,0.69139047,0.6765967572564313
25.0,4.132424517,2.2690036,Mega,92.56307125,0.33290404,0.41309458,0.8058784988173895
99.0,35.34863664,3.077833251,Micro,350.3274806,0.43517691,0.75688441,0.5749582158786968
34.0,17.91425703,3.047221413,Mega,116.2559525,0.20740526,0.26757362,0.7751334380422106
58.0,16.21319014,1.808076507,Macro,204.6553016,0.43328946,0.55396766,0.7821565973724893
53.0,14.44984131,1.122940162,Mega,192.4357787,0.54044276,0.63121637,0.856192560405238
85.0,24.36995576,3.57934547,Mega,305.1813506,0.36996954,0.61911561,0.5975774702240183
36.0,13.80111588,1.731192518,Nano,129.2366754,0.34002346,0.40911887,0.8311116522198059
34.0,1.383724862,1.830701441,Micro,124.8653926,0.64944397,0.70699018,0.9186039472288002
94.0,29.84551294,2.783840955,Mega,332.5900956,0.44667478,0.67746401,0.6593335932339786
45.0,16.6104103,0.00097659,Mega,155.2336339,0.93299451,0.94715211,0.9850524537183367
43.0,18.68496658,1.243232714,Nano,158.2727043,0.47063409,0.54581482,0.862259639633823
74.0,25.67430718,3.229394656,Micro,255.856644,0.34843711,0.50533294,0.689519883663234
99.0,48.87116125,8.292207745,Mega,349.1560315,0.22537046,0.54026107,0.417151026632365
85.0,20.84691258,8.21413169,Macro,297.1053817,0.24034939,0.52933936,0.45405539085549956
19.0,7.174030772,0.31830096,Mega,65.32239428,0.56496782,0.56843818,0.9938949209921121
58.0,14.69851591,1.463555453,Micro,202.8868815,0.47946014,0.5944261,0.806593351133135
55.0,20.04545281,3.068510586,Macro,196.5427867,0.30655012,0.43776386,0.7002636535597068
50.0,15.86048486,2.900916224,Nano,184.5395186,0.3082067,0.47430071,0.6498128581759871
51.0,12.40064246,0.276897522,Macro,184.5479788,0.80967258,0.83459477,0.970138573957275
23.0,12.42231673,0.151505969,Macro,85.69000563,0.80390295,0.8054345,0.9980984797646487
63.0,22.72019,2.46555663,Macro,222.9110745,0.38127876,0.49712006,0.7669752051446084
76.0,22.22593968,2.580100287,Nano,272.9416164,0.42054759,0.60555263,0.6944856139093971
68.0,18.20170852,3.65305148,Micro,242.8010569,0.31426516,0.5474691,0.574032689698834
95.0,33.91345228,6.737153756,Mega,337.8234552,0.25738365,0.55887567,0.46053829825871645
13.0,9.975807172,4.087393544,Micro,53.3680028,0.10871488,0.11238944,0.9673051133629637
83.0,26.74193614,3.619405288,Macro,300.5207358,0.36505901,0.58291425,0.6262653726512948
78.0,20.62100212,1.426906349,Macro,277.9782531,0.56521266,0.68144839,0.8294284179026382
44.0,15.83934271,0.993123152,Micro,157.7260806,0.51833503,0.58521356,0.8857194457353312
16.0,3.886887275,1.722977656,Mega,54.57855736,0.23527885,0.23725408,0.9916746215702592
54.0,17.88647662,2.236199275,Mega,191.6377878,0.36948869,0.48395436,0.7634783784156837
25.0,8.077997265,0.739072022,Macro,89.39045885,0.45182655,0.45748003,0.9876421272421444
89.0,29.55612297,6.364723126,Macro,310.4725062,0.25094622,0.51949959,0.48305374023490566
43.0,13.20914931,1.987019937,Mega,151.1689243,0.3416594,0.44237918,0.7723225130079585
80.0,23.59775824,7.812127296,Macro,282.5939877,0.21446623,0.48620919,0.4410986760657486
91.0,25.30746615,3.608188794,Macro,320.4397694,0.37647207,0.6488149,0.5802457218537984
46.0,6.828532561,4.305234817,Macro,158.6215801,0.33089945,0.5413733,0.6112223303217946
32.0,14.80241086,4.810377057,Nano,108.8853159,0.14264726,0.25969878,0.5492796693153507
95.0,27.71756398,7.05784165,Mega,340.6237637,0.2507722,0.61091096,0.4104889524326098
98.0,33.92428664,7.869647949,Nano,350.2593982,0.23582539,0.67272122,0.3505544094476461
78.0,21.96746823,2.471420712,Micro,277.4594362,0.43292704,0.61975158,0.6985493122905794
50.0,13.42866192,2.739675375,Mega,178.1463431,0.30942201,0.49190794,0.6290242235162946
54.0,15.39714942,2.588692921,Nano,192.9638874,0.33914778,0.4975224,0.6816733879720793
31.0,17.93169575,6.166019182,Mega,109.8232067,0.12142036,0.23588766,0.5147380748954821
34.0,14.99603995,1.984357576,Micro,115.6900484,0.2829808,0.33558784,0.8432391352439944
61.0,22.40469773,6.194422557,Mega,218.13099,0.19660989,0.41682408,0.4716855369776142
49.0,16.67239093,2.471372347,Nano,175.1861676,0.32821717,0.44298668,0.7409188240152051
15.0,3.578435619,0.504868131,Mega,54.32301471,0.42615501,0.44082345,0.9667249099384345
86.0,34.12647526,6.036185407,Micro,304.7199358,0.25840512,0.48352029,0.5344245636517135
40.0,5.903771109,3.454079966,Nano,139.4600968,0.33688417,0.52105957,0.6465367673795915
79.0,24.13102522,4.384600824,Micro,283.4678628,0.30890693,0.55168461,0.5599339267412227
47.0,14.73574073,0.827430976,Nano,168.4997705,0.57759235,0.64296847,0.8983214215776397
14.0,5.599582378,2.536887018,Macro,45.55690769,0.15120132,0.17902933,0.8445617262825036
51.0,11.85768831,0.976363129,Mega,184.2395531,0.56211455,0.6570294,0.8555394172619977
47.0,18.34351719,1.261528644,Micro,167.4081017,0.47332518,0.54986031,0.8608098664186182
51.0,19.80563998,1.57626412,Macro,179.2364139,0.43358388,0.51703586,0.8385953732493525
53.0,17.97812572,3.066072741,Nano,190.3354223,0.3004944,0.450713,0.6667089700097402
96.0,30.85279773,10.12766664,Mega,344.6565241,0.20368635,0.53890898,0.377960578797555
47.0,10.45375486,0.938999298,Nano,164.5722371,0.5349305,0.62044931,0.8621663226605892
98.0,27.33731038,2.839123372,Mega,350.1683343,0.45638895,0.853446,0.5347601957241583
96.0,32.98619486,5.525464692,Mega,342.0394521,0.29917312,0.62338336,0.47991836034891916
50.0,18.73230444,2.183080952,Mega,178.6355576,0.35993596,0.46013729,0.7822360148207071
80.0,23.19605289,8.143661019,Nano,283.1998889,0.21647699,0.49119546,0.4407145579073553
86.0,30.95791818,4.851285555,Macro,309.7449531,0.30664281,0.54423489,0.5634383528773761
65.0,17.07409018,1.832808412,Micro,236.7067244,0.47179126,0.62157947,0.7590200171829999
19.0,9.174730453,1.239992811,Nano,70.87944522,0.28676221,0.28840434,0.9943061536452608
18.0,10.86748903,0.690997745,Macro,67.39598752,0.40816134,0.40828389,0.9996998412060785
37.0,10.40371072,0.263531928,Nano,133.9506811,0.76849968,0.78165403,0.9831711351887996
18.0,7.745910759,1.059993514,Macro,56.79460661,0.26078111,0.26300976,0.9915263600864089
34.0,10.64010399,0.805867329,Micro,116.151319,0.48270789,0.5134863,0.9400599198070134
35.0,13.51560013,2.032471444,Micro,125.1482062,0.2984068,0.37219457,0.801749472057048
24.0,18.9731144,5.827214413,Macro,91.0654531,0.099797874,0.17626237,0.5661893346832906
59.0,18.05024365,2.889912691,Macro,210.5037124,0.33390471,0.49183089,0.6789014614352507
20.0,9.02380286,1.837913545,Nano,70.50156181,0.2096981,0.21504491,0.9751363098991741
79.0,31.03149745,0.39838658,Macro,279.7149704,0.80214481,0.86376621,0.9286596311749681
19.0,10.87774957,4.665977177,Mega,67.66277336,0.12213802,0.14255163,0.8567984806627605
62.0,16.05487189,1.791704679,Macro,219.7573225,0.45332312,0.58504698,0.77484908989702
65.0,22.2209252,5.664413416,Mega,229.7089662,0.21906428,0.44087085,0.49688991685433503
81.0,29.27447207,6.035831622,Macro,292.177771,0.251723,0.48776846,0.516070678288629
30.0,17.31812448,0.263189631,Macro,110.0161747,0.74138534,0.75033834,0.9880680494082177
84.0,27.30421498,6.617741832,Macro,298.9910789,0.23826868,0.50340376,0.47331525692219706
22.0,11.34566071,0.030706718,Mega,79.61416319,0.92945406,0.93390649,0.995232467010696
58.0,17.39836485,3.796159847,Macro,207.624235,0.27460548,0.48075782,0.5711929553220788
62.0,21.34402806,1.262535921,Mega,222.592925,0.54391355,0.63870642,0.851586163796506
21.0,14.65992703,3.07256704,Macro,71.92646932,0.13936068,0.15006632,0.9286606081897656
15.0,2.524965192,4.075476124,Mega,54.68286208,0.31527947,0.31600748,0.9976962254184616
83.0,24.96773561,6.371890502,Micro,294.6586689,0.24230511,0.51433081,0.4711075154140581
22.0,8.277327114,0.572917278,Nano,71.99035308,0.44153713,0.44211757,0.9986871365460549
28.0,7.492119318,1.454800109,Nano,99.43162185,0.31963484,0.37833322,0.8448500504396625
24.0,5.369133391,0.821603124,Macro,89.40602806,0.43416258,0.45711637,0.9497856749256213
73.0,23.60921933,3.105811614,Nano,256.9016473,0.36032854,0.53434905,0.6743317687193418
31.0,7.231927741,5.155800945,Macro,111.7938657,0.2508288,0.40111325,0.6253316239241662
38.0,15.1755205,3.707866988,Micro,139.3446605,0.20810306,0.35916942,0.579400829836794
34.0,14.60687996,2.153001784,Mega,118.692777,0.27418278,0.33672367,0.8142664280179651
39.0,14.01002933,5.185134443,Nano,146.0565226,0.19150179,0.38611145,0.4959754236762468
63.0,22.61215309,5.02351081,Nano,228.6158922,0.24071695,0.44696141,0.5385631614147629
25.0,11.50047978,0.639035727,Mega,95.2140988,0.51869541,0.52546422,0.987118418833541
50.0,13.41767007,5.549605841,Macro,180.8107207,0.23191134,0.46768381,0.49587207220194346
25.0,9.788056925,0.503682531,Macro,92.84837436,0.5653005,0.57133785,0.9894329598502881
43.0,12.51243715,2.496333383,Mega,149.2324311,0.28968864,0.43321282,0.6686982162716237
55.0,12.20695949,5.385105587,Micro,196.4569343,0.26341573,0.5159853,0.5105101443781441
97.0,38.15692117,8.104644048,Micro,338.2614835,0.22326094,0.50530849,0.44183096943413713
32.0,3.523750421,0.028430966,Macro,115.1220044,0.94150124,0.94946802,0.9916092171277133
71.0,17.55050904,4.041451356,Macro,252.3732128,0.30076037,0.56353635,0.5337018100074644
66.0,24.52006676,7.789470963,Macro,235.6225023,0.18052284,0.41884215,0.4310044726873835
58.0,17.11009877,1.23426039,Nano,211.9927344,0.5429719,0.63693678,0.8524737729857584
64.0,20.36203851,1.527641801,Macro,228.7836731,0.50340824,0.60314431,0.8346397896052438
73.0,20.36512667,4.010355503,Nano,259.5772624,0.30826178,0.54931704,0.561172797406758
45.0,10.52286115,1.8555802,Micro,162.7540906,0.37754643,0.52876344,0.7140176522037908
78.0,20.72400777,5.503499783,Macro,274.793308,0.25594295,0.53314717,0.4800605994026002
54.0,23.65763584,3.84699715,Mega,186.2853227,0.24885803,0.3690401,0.6743387236238013
15.0,5.993082777,0.052900571,Macro,54.19133015,0.86066372,0.88323232,0.9744477194856276
81.0,34.258988,2.933485172,Mega,286.823796,0.39951849,0.51220577,0.779996074624462
16.0,5.381920952,1.304031365,Nano,54.26761664,0.22129394,0.23313131,0.9492244520909696
11.0,0.401648899,1.160768013,Nano,35.10150553,0.55678114,0.77977263,0.7140301141372454
50.0,22.72817663,3.794120277,Mega,184.0402125,0.25341635,0.38203181,0.6633383487097579
41.0,12.26171856,1.62291368,Mega,146.6595162,0.38282428,0.47641558,0.8035511349146055
41.0,11.53355109,0.506740109,Macro,148.1300442,0.66191247,0.69693187,0.9497520467818468
54.0,22.28131461,1.493831312,Nano,190.9775407,0.46275041,0.55018915,0.8410751284353754
28.0,6.008656035,2.789498789,Micro,100.8050371,0.27157374,0.38760509,0.700645443020369
23.0,7.696523878,0.088922876,Macro,84.19134063,0.8620845,0.86255867,0.9994502750752016
13.0,12.37241338,6.51582713,Micro,46.12759555,0.077169715,0.092939305,0.8303237795892706
26.0,0.205639537,3.980317771,Mega,90.03770827,0.76701086,0.83476581,0.9188335827985096
98.0,32.97063473,7.890909685,Micro,349.0638325,0.23454123,0.6497291,0.3609831081907829
64.0,22.69323068,0.34962043,Micro,226.0179062,0.78934965,0.835007,0.9453209973090045
24.0,8.526778372,1.872740701,Nano,83.14710788,0.23359016,0.26725632,0.8740304438824871
38.0,10.83336646,0.830750887,Nano,137.6605628,0.53160416,0.58311468,0.9116631397446554
41.0,17.50679395,1.258508241,Micro,148.0600815,0.44719201,0.51574315,0.8670827911141427
32.0,16.29046631,5.212856081,Mega,112.8582906,0.13635294,0.25948993,0.5254652463777689
75.0,21.53695515,1.232423551,Micro,264.9989865,0.58502411,0.68529764,0.8536788628076991
82.0,28.92043035,3.213066798,Micro,285.3921433,0.37476558,0.53602925,0.6991513616094643
12.0,2.595316198,0.334169058,Mega,44.02356801,0.4783805,0.57589228,0.830677049534333
91.0,30.72941231,8.1039854,Nano,327.0055885,0.21905004,0.52637811,0.4161458005918977
30.0,6.767266093,2.455374837,Nano,110.2188976,0.27170034,0.42297688,0.6423526978590414
36.0,15.3930559,3.601161957,Nano,119.2207147,0.18427371,0.29044118,0.6344613735559124
72.0,24.32547288,3.671370321,Nano,259.992715,0.32910842,0.52298986,0.6292826021521717
90.0,34.618359,4.361735086,Nano,321.9573372,0.33712045,0.55786098,0.604309069976538
65.0,8.880265456,1.010124863,Macro,231.3702065,0.60205583,0.81505007,0.7386734289833261
91.0,27.70783425,3.169181243,Mega,326.5119941,0.41408907,0.65963997,0.6277501195083737
95.0,27.53643281,8.981325852,Macro,336.4318516,0.21835688,0.55404127,0.3941166332248137
13.0,4.074671666,2.969846102,Nano,48.53912162,0.20815094,0.23187538,0.8976845234711853
77.0,25.12131765,5.518115349,Nano,272.5367838,0.25422203,0.49161012,0.5171212301325286
100.0,26.45201531,3.438501994,Nano,353.7470106,0.41124073,0.9040316,0.45489641070068787
59.0,15.35208505,0.201442064,Mega,210.3493507,0.85260437,0.8757116,0.9736131963993625
53.0,23.78936741,2.363466948,Micro,187.8129057,0.35228554,0.44003698,0.8005816692951578
14.0,0.936349062,0.389304514,Mega,47.04218287,0.52042653,0.57543455,0.9044061222948814
71.0,26.92055929,5.625046446,Micro,248.1605299,0.23298426,0.4277016,0.5447355352423278
18.0,4.855549489,2.078003457,Mega,64.19337778,0.22752485,0.23061849,0.9865854641577091
21.0,17.91700078,4.655722638,Micro,77.38879735,0.10428689,0.13805836,0.7553826512208316
87.0,35.10610721,7.594133849,Mega,312.3512598,0.22226842,0.47314533,0.46976775613530836
65.0,23.20506523,2.070453608,Nano,229.998704,0.42939246,0.53594298,0.8011905669517306
67.0,18.22410861,3.249878409,Nano,233.5076225,0.32825451,0.53288668,0.6159930850589098
72.0,23.9201259,4.595566086,Micro,260.143266,0.28218211,0.50292697,0.5610796931411334
49.0,13.38629377,0.812175296,Mega,171.4453032,0.57737546,0.64087097,0.9009230984514713
67.0,20.0109313,6.373311471,Micro,239.525809,0.21578906,0.47353646,0.4556968221623315
44.0,11.68347203,0.391381397,Nano,155.3376613,0.7112235,0.73566203,0.9667802210751587
98.0,39.52760349,3.778663467,Mega,347.9878618,0.38607148,0.66594992,0.5797304998550041
46.0,8.337110578,0.799469099,Mega,162.3714748,0.57164469,0.6649292,0.8597076049600468
