text,aspect,sentiment,neu_score,neg_score,pos_score,reviewId
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",alley,negative,0.05576964,0.9144284,0.029801894,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",road,negative,0.21969397,0.70980376,0.07050226,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",top,neutral,0.52221924,0.42517376,0.052607004,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",market,neutral,0.91693014,0.031293392,0.05177646,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",staircase,neutral,0.78472525,0.16942659,0.04584809,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",area,negative,0.18433422,0.45615214,0.3595136,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",room,neutral,0.8016571,0.085591994,0.112750895,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",number,negative,0.13587435,0.83805174,0.02607392,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",-bed,neutral,0.64955896,0.100016296,0.2504247,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",m,negative,0.028586831,0.95886856,0.012544627,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",window,neutral,0.6716706,0.082841,0.24548836,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",bathtub,negative,0.24373072,0.6445166,0.11175267,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",point,negative,0.0020114686,0.9877737,0.010214905,126248557
"New hotel, located at the end of a dead -end, there are 2 alleys on this road to the top of the market or to the staircase of Am Phu market.This area is cleared with the last room number 06 is a 2 -bed room 1.6m, with windows.There are bathtubs.The minus point of the bathroom is the water on the tub when using the shower set will be wet in the bathroom.Due to fitting the half -flowing shower set",bathroom,neutral,0.9589898,0.034171626,0.0068385415,126248557
